,vader_roll500,textblob_roll500,huliu_roll500,syuzhet_roll500,jockers_rinker_roll500,sentiword_roll500,senticnet_roll500
6530,-0.0006974000000000004,0.029240000000000002,-0.04,0.0565,0.06830000000000001,0.04114728015873016,0.374472
6531,-0.0027386000000000003,0.028840000000000005,-0.038,0.0557,0.0675,0.03984370873015874,0.375156
6532,-0.0027386000000000003,0.028440000000000003,-0.038,0.0557,0.0675,0.04138537539682541,0.379638
6533,-0.0015966000000000003,0.029640000000000003,-0.034,0.0603,0.07210000000000001,0.04092417539682541,0.383952
6534,-0.0015966000000000005,0.029700000000000004,-0.034,0.0591,0.0709,0.04073667539682541,0.38454200000000005
6535,-0.0020900000000000003,0.030400000000000003,-0.036,0.0576,0.0694,0.04408310396825398,0.379232
6536,-0.0015390000000000002,0.030900000000000004,-0.038,0.056600000000000004,0.0684,0.04377060396825398,0.376
6537,-0.003069,0.0313,-0.04,0.0531,0.0649,0.04487060396825398,0.37506399999999995
6538,-0.0032094000000000003,0.0313,-0.04,0.0531,0.0649,0.04437060396825398,0.37857
6539,-0.0023286,0.0313,-0.04,0.0546,0.0664,0.044334889682539694,0.382318
6540,-0.0014332000000000004,0.03316,-0.04,0.0536,0.0654,0.04266822301587302,0.386356
6541,-0.0042732000000000004,0.03252,-0.044,0.0506,0.0624,0.037584889682539695,0.381122
6542,-0.0051162000000000004,0.03186,-0.052,0.0453,0.0571,0.037022389682539694,0.38011199999999995
6543,-0.0082218,0.031160000000000004,-0.054,0.039,0.0508,0.039084889682539696,0.38461399999999996
6544,-0.0087898,0.030500000000000003,-0.056,0.038,0.0498,0.037022389682539694,0.38331600000000005
6545,-0.0087898,0.030100000000000005,-0.058,0.036,0.047799999999999995,0.0345223896825397,0.383974
6546,-0.0087898,0.030260000000000006,-0.056,0.037,0.048799999999999996,0.0341473896825397,0.385828
6547,-0.0087898,0.030260000000000006,-0.056,0.0358,0.0476,0.03273072301587303,0.387712
6548,-0.0087898,0.029660000000000002,-0.058,0.0334,0.045200000000000004,0.03181405634920636,0.386284
6549,-0.008026199999999999,0.029660000000000002,-0.056,0.0349,0.046700000000000005,0.0323973896825397,0.38908
6550,-0.008026199999999999,0.030860000000000002,-0.054,0.0349,0.046700000000000005,0.03219738968253969,0.390164
6551,-0.009079599999999998,0.030860000000000002,-0.054,0.0334,0.045200000000000004,0.029009889682539692,0.38662
6552,-0.008533200000000001,0.030860000000000002,-0.054,0.0334,0.045200000000000004,0.030884889682539694,0.3827
6553,-0.009169600000000002,0.030260000000000006,-0.056,0.0319,0.0437,0.02971822301587303,0.382458
6554,-0.008577600000000001,0.030560000000000004,-0.054,0.0329,0.044700000000000004,0.02984322301587303,0.38389999999999996
6555,-0.008577600000000001,0.030320000000000003,-0.052,0.0329,0.046700000000000005,0.02809322301587303,0.378714
6556,-0.008577600000000001,0.030320000000000003,-0.05,0.0345,0.0503,0.03109322301587303,0.378542
6557,-0.0069366,0.030320000000000003,-0.046,0.037,0.0528,0.03309322301587303,0.378708
6558,-0.007587000000000001,0.030320000000000003,-0.044,0.040100000000000004,0.0559,0.03171822301587303,0.37883599999999995
6559,-0.007587000000000001,0.030300000000000004,-0.046,0.0391,0.0549,0.03101822301587303,0.37805199999999994
6560,-0.007587000000000001,0.030300000000000004,-0.046,0.0391,0.0549,0.032268223015873024,0.37882199999999994
6561,-0.006072200000000001,0.030960000000000005,-0.044,0.04190000000000001,0.0577,0.036076556349206354,0.38300199999999995
6562,-0.006072200000000001,0.030960000000000005,-0.044,0.039900000000000005,0.0557,0.03353488968253969,0.38081
6563,-0.004775000000000001,0.030920000000000003,-0.042,0.0421,0.0559,0.03278488968253969,0.38118
6564,-0.0062288,0.03072,-0.044,0.037700000000000004,0.0515,0.03422238968253969,0.375778
6565,-0.0074786,0.03148,-0.048,0.038,0.051800000000000006,0.03676405634920636,0.37666400000000005
6566,-0.007325200000000001,0.031720000000000005,-0.046,0.0429,0.054700000000000006,0.04057238968253969,0.38201
6567,-0.0073252000000000005,0.030220000000000004,-0.048,0.0419,0.053700000000000005,0.037572389682539696,0.376412
6568,-0.008575,0.02946,-0.05,0.040100000000000004,0.0519,0.035614056349206356,0.37493600000000005
6569,-0.0092114,0.029360000000000004,-0.052,0.0371,0.0489,0.036655723015873026,0.37823
6570,-0.008258000000000001,0.030060000000000003,-0.052,0.039200000000000006,0.051,0.036905723015873027,0.37839999999999996
6571,-0.0081548,0.030060000000000003,-0.054,0.0384,0.0502,0.03803667539682541,0.381034
6572,-0.0066114,0.03126,-0.05,0.0414,0.053200000000000004,0.03855750873015874,0.384558
6573,-0.0066114,0.03126,-0.05,0.0414,0.053200000000000004,0.039370008730158744,0.38558000000000003
6574,-0.0085998,0.030060000000000003,-0.054,0.037899999999999996,0.0497,0.03849500873015874,0.384022
6575,-0.0085998,0.030060000000000003,-0.054,0.037899999999999996,0.0497,0.039245008730158744,0.38425600000000004
6576,-0.0074773999999999995,0.029820000000000003,-0.054,0.0334,0.045200000000000004,0.039432508730158744,0.3824
6577,-0.0084986,0.030400000000000003,-0.056,0.03269999999999999,0.0445,0.039182508730158744,0.383612
6578,-0.0078612,0.030640000000000004,-0.054,0.0357,0.0475,0.039807508730158744,0.382924
6579,-0.008403400000000002,0.03104,-0.052,0.03540000000000001,0.047200000000000006,0.041495008730158746,0.381936
6580,-0.0073235999999999996,0.030520000000000002,-0.054,0.032400000000000005,0.0442,0.04134500873015875,0.37961199999999995
6581,-0.006341,0.031540000000000006,-0.048,0.03250000000000001,0.0483,0.043845008730158744,0.3815
6582,-0.0056646,0.03236,-0.052,0.0291,0.044899999999999995,0.04159500873015875,0.37950599999999995
6583,-0.006798,0.031920000000000004,-0.054,0.026400000000000003,0.042199999999999994,0.04034500873015875,0.379034
6584,-0.0062484,0.032420000000000004,-0.054,0.027500000000000004,0.0433,0.04072000873015875,0.380428
6585,-0.0062484,0.03288,-0.054,0.028300000000000002,0.04409999999999999,0.04392834206349208,0.382616
6586,-0.005526,0.03388,-0.054,0.0307,0.0465,0.04292834206349208,0.384052
6587,-0.0048460000000000005,0.033080000000000005,-0.054,0.031200000000000002,0.047,0.04167834206349208,0.38621999999999995
6588,-0.004798,0.03368,-0.05,0.03490000000000001,0.050699999999999995,0.04099084206349208,0.385322
6589,-0.0043454,0.03332,-0.05,0.03590000000000001,0.051699999999999996,0.04014084206349208,0.38372200000000006
6590,-0.0049374,0.03332,-0.052,0.03440000000000001,0.050199999999999995,0.03939084206349208,0.383776
6591,-0.0049374,0.03332,-0.052,0.0346,0.0504,0.04014084206349208,0.38452800000000004
6592,-0.0075512,0.03198,-0.054,0.031900000000000005,0.04769999999999999,0.03626584206349208,0.38239999999999996
6593,-0.007004799999999999,0.032060000000000005,-0.056,0.030400000000000003,0.0462,0.03651584206349208,0.380084
6594,-0.008254599999999999,0.032260000000000004,-0.058,0.030000000000000002,0.0458,0.03676584206349208,0.38068399999999997
6595,-0.008254599999999999,0.032260000000000004,-0.056,0.032,0.047799999999999995,0.03470334206349208,0.380208
6596,-0.008254599999999999,0.032240000000000005,-0.058,0.03,0.04580000000000001,0.03369917539682541,0.38062
6597,-0.0076626,0.031740000000000004,-0.058,0.0308,0.0466,0.034799175396825414,0.380366
6598,-0.0076625999999999994,0.031740000000000004,-0.058,0.0313,0.0471,0.03554917539682541,0.38377200000000006
6599,-0.0075594,0.031740000000000004,-0.058,0.0318,0.0476,0.035424175396825415,0.38141200000000003
6600,-0.0075594,0.031540000000000006,-0.06,0.031100000000000003,0.0469,0.03594500873015874,0.38173999999999997
6601,-0.0062184,0.031740000000000004,-0.06,0.032600000000000004,0.0484,0.03719500873015874,0.383202
6602,-0.0058626,0.0324,-0.054,0.0341,0.0519,0.03623667539682541,0.38056
6603,-0.0047478,0.0324,-0.054,0.0346,0.052399999999999995,0.03821584206349207,0.383488
6604,-0.005019999999999999,0.03288,-0.054,0.0344,0.052199999999999996,0.03939917539682541,0.384944
6605,-0.005019999999999999,0.03288,-0.054,0.03319999999999999,0.051,0.04075334206349208,0.385468
6606,-0.0052775999999999995,0.03288,-0.054,0.0332,0.051,0.04017000873015874,0.38315799999999994
6607,-0.007071200000000001,0.03388,-0.052,0.033400000000000006,0.051199999999999996,0.04048250873015874,0.384488
6608,-0.0068404,0.03488,-0.05,0.03540000000000001,0.0532,0.03889322301587303,0.382404
6609,-0.007244999999999999,0.03512,-0.054,0.034100000000000005,0.0519,0.040393223015873024,0.37493
6610,-0.007244999999999999,0.03512,-0.054,0.035300000000000005,0.053099999999999994,0.03958072301587302,0.37314
6611,-0.007244999999999999,0.03512,-0.052,0.036800000000000006,0.0546,0.0393723896825397,0.36795999999999995
6612,-0.009497,0.03492,-0.052,0.037200000000000004,0.055,0.04564322301587303,0.353516
6613,-0.0094238,0.034760000000000006,-0.058,0.0349,0.052700000000000004,0.043664056349206365,0.35022200000000003
6614,-0.009828400000000001,0.036160000000000005,-0.062,0.032100000000000004,0.0499,0.04248072301587302,0.346686
6615,-0.0112196,0.0362,-0.064,0.029599999999999998,0.0494,0.04198072301587302,0.34727600000000003
6616,-0.0123634,0.03604,-0.068,0.027600000000000003,0.0474,0.04110572301587302,0.34250800000000003
6617,-0.0108636,0.03594,-0.068,0.0317,0.0495,0.037105723015873025,0.347264
6618,-0.0103468,0.03626,-0.068,0.031700000000000006,0.0495,0.03360572301587302,0.34611200000000003
6619,-0.0107026,0.03712,-0.07,0.032400000000000005,0.0502,0.03391822301587303,0.346736
6620,-0.0107026,0.03692,-0.068,0.032900000000000006,0.0507,0.03316822301587303,0.34643999999999997
6621,-0.0093624,0.03698,-0.068,0.0323,0.0501,0.03291405634920636,0.34402
6622,-0.0084816,0.038380000000000004,-0.066,0.033800000000000004,0.0516,0.03425155634920636,0.34548199999999996
6623,-0.0078016,0.038579999999999996,-0.066,0.0335,0.051300000000000005,0.03081405634920636,0.343898
6624,-0.0063314,0.03922,-0.066,0.0375,0.0553,0.031814056349206365,0.34326999999999996
6625,-0.0071352,0.03882,-0.066,0.0375,0.0553,0.031397389682539696,0.343568
6626,-0.0071352,0.03982,-0.064,0.0356,0.053399999999999996,0.03731405634920637,0.344492
6627,-0.0071352,0.03982,-0.066,0.033600000000000005,0.0514,0.036272389682539694,0.345128
6628,-0.0086364,0.03882,-0.07,0.031100000000000003,0.0489,0.03843905634920636,0.34751
6629,-0.0086364,0.03882,-0.068,0.032100000000000004,0.0499,0.0347723896825397,0.34989600000000004
6630,-0.009895200000000002,0.03862,-0.072,0.030100000000000005,0.0479,0.035434889682539696,0.347536
6631,-0.012618,0.038200000000000005,-0.08,0.023100000000000006,0.0409,0.0342848896825397,0.33909000000000006
6632,-0.012618,0.03796000000000001,-0.08,0.023100000000000006,0.0409,0.0331848896825397,0.33273800000000003
6633,-0.0143694,0.03828000000000001,-0.08,0.023200000000000002,0.041,0.030955723015873033,0.330212
6634,-0.0140208,0.037880000000000004,-0.078,0.025000000000000005,0.040799999999999996,0.031145008730158748,0.32957000000000003
6635,-0.014721399999999999,0.03678,-0.08,0.020500000000000004,0.036300000000000006,0.027082508730158748,0.32960600000000007
6636,-0.0154014,0.037820000000000006,-0.078,0.02,0.0358,0.02699917539682541,0.33049599999999996
6637,-0.0163194,0.037579999999999995,-0.082,0.016900000000000002,0.0307,0.02276714206349208,0.320764
6638,-0.0148036,0.03772,-0.074,0.023200000000000002,0.039,0.024871308730158744,0.323788
6639,-0.013850200000000002,0.03772,-0.074,0.024200000000000003,0.04,0.024121308730158744,0.32135199999999997
6640,-0.014206800000000002,0.03822,-0.074,0.026800000000000004,0.0386,0.020358808730158745,0.318332
6641,-0.0157344,0.03702,-0.08,0.022500000000000003,0.034300000000000004,0.019358808730158748,0.314074
6642,-0.0156312,0.03722,-0.08,0.021800000000000003,0.033600000000000005,0.01904630873015875,0.31531
6643,-0.0162778,0.03782,-0.076,0.026300000000000004,0.0381,0.01882755873015875,0.316036
6644,-0.016649,0.03782,-0.078,0.025000000000000005,0.036800000000000006,0.021035892063492077,0.3189
6645,-0.0153752,0.03882,-0.074,0.027700000000000002,0.0415,0.021723392063492077,0.32055
6646,-0.0146952,0.03832,-0.074,0.027300000000000005,0.041100000000000005,0.022035892063492078,0.32069800000000004
6647,-0.0142168,0.03832,-0.076,0.026300000000000004,0.0381,0.02328589206349208,0.31589799999999996
6648,-0.0150206,0.03846,-0.078,0.023200000000000002,0.035,0.01934839206349208,0.314926
6649,-0.0141146,0.039659999999999994,-0.074,0.028200000000000003,0.04,0.017515058730158746,0.32030000000000003
6650,-0.014189599999999998,0.03846,-0.078,0.0267,0.0385,0.014931725396825411,0.31984199999999996
6651,-0.0152226,0.038520000000000006,-0.082,0.0241,0.0359,0.013994225396825412,0.322518
6652,-0.0152226,0.03828,-0.08,0.026400000000000003,0.0382,0.014994225396825411,0.323324
6653,-0.013975,0.03768,-0.08,0.032100000000000004,0.0439,0.018619225396825412,0.32866
6654,-0.013094199999999999,0.03908,-0.078,0.033600000000000005,0.045399999999999996,0.019056725396825413,0.330992
6655,-0.0129398,0.04028,-0.08,0.0341,0.045899999999999996,0.018056725396825412,0.33335999999999993
6656,-0.0130794,0.04068000000000001,-0.08,0.0346,0.0464,0.018931725396825413,0.334974
6657,-0.0128842,0.04078000000000001,-0.08,0.0374,0.049199999999999994,0.018931725396825413,0.33481800000000006
6658,-0.014370200000000001,0.04056,-0.08,0.0369,0.04869999999999999,0.020431725396825414,0.338702
6659,-0.014962199999999998,0.04056,-0.08,0.0369,0.04869999999999999,0.020931725396825415,0.338464
6660,-0.016358,0.039560000000000005,-0.082,0.0362,0.048,0.020681725396825414,0.336208
6661,-0.016358,0.039560000000000005,-0.082,0.0362,0.048,0.02051505873015875,0.33535400000000004
6662,-0.0148014,0.039799999999999995,-0.078,0.038700000000000005,0.0505,0.02370553492063494,0.340726
6663,-0.0129576,0.03958,-0.074,0.0412,0.053,0.025205534920634938,0.34194199999999997
6664,-0.0124066,0.03968,-0.076,0.0396,0.0514,0.02525553492063494,0.336358
6665,-0.0115072,0.040100000000000004,-0.074,0.040600000000000004,0.052399999999999995,0.025193034920634936,0.332022
6666,-0.0108708,0.040100000000000004,-0.074,0.042300000000000004,0.054099999999999995,0.0286097015873016,0.33252
6667,-0.010324400000000001,0.040100000000000004,-0.076,0.042300000000000004,0.054099999999999995,0.0269847015873016,0.33197999999999994
6668,-0.0094436,0.04046,-0.074,0.042800000000000005,0.054599999999999996,0.0243847015873016,0.33503599999999994
6669,-0.0094436,0.04046,-0.074,0.042800000000000005,0.054599999999999996,0.022009701587301606,0.33588599999999996
6670,-0.008398999999999998,0.04046,-0.074,0.0444,0.0562,0.021947201587301606,0.33991000000000005
6671,-0.007518199999999999,0.04046,-0.074,0.0456,0.05740000000000001,0.020922201587301605,0.342084
6672,-0.007518199999999999,0.0402,-0.074,0.0464,0.0582,0.01921386825396827,0.34014
6673,-0.006853,0.04076,-0.072,0.0474,0.0592,0.018963868253968272,0.33971200000000007
6674,-0.005654200000000001,0.041460000000000004,-0.07,0.0502,0.062,0.020463868253968273,0.340522
6675,-0.0044554,0.041460000000000004,-0.07,0.053,0.0648,0.021943034920634936,0.34404
6676,-0.0026686,0.043160000000000004,-0.066,0.0555,0.0673,0.021943034920634936,0.34404
6677,-0.0039667999999999995,0.0422,-0.068,0.0535,0.0653,0.020943034920634936,0.344964
6678,-0.0051106,0.040600000000000004,-0.07,0.052,0.06380000000000001,0.019818034920634935,0.342092
6679,-0.0049562,0.04078000000000001,-0.07,0.052,0.0638,0.0200347015873016,0.33625600000000005
6680,-0.0060999999999999995,0.04062,-0.072,0.0479,0.059699999999999996,0.01957636825396827,0.335364
6681,-0.0057938,0.04062,-0.07,0.0494,0.0612,0.01795136825396827,0.335082
6682,-0.0077012,0.03842,-0.072,0.047200000000000006,0.059,0.015513868253968267,0.33450799999999997
6683,-0.0077518000000000005,0.03842,-0.072,0.047200000000000006,0.059,0.016430534920634936,0.338308
6684,-0.0082966,0.03842,-0.074,0.045200000000000004,0.057,0.01476386825396827,0.33645
6685,-0.008502,0.039220000000000005,-0.07,0.0455,0.057300000000000004,0.016888868253968268,0.336582
6686,-0.007161,0.039220000000000005,-0.068,0.047,0.058800000000000005,0.01838886825396827,0.338698
6687,-0.007161,0.039220000000000005,-0.068,0.047,0.058800000000000005,0.01963886825396827,0.33950400000000003
6688,-0.007161,0.039220000000000005,-0.07,0.048,0.059800000000000006,0.02226386825396827,0.34214
6689,-0.0070577999999999995,0.039220000000000005,-0.068,0.0499,0.061700000000000005,0.02263886825396827,0.34408799999999995
6690,-0.0070577999999999995,0.039420000000000004,-0.068,0.0499,0.061700000000000005,0.02226386825396827,0.347738
6691,-0.0070577999999999995,0.040159999999999994,-0.068,0.0499,0.061700000000000005,0.023228153968253985,0.34931
6692,-0.006303199999999999,0.04076,-0.068,0.0511,0.0629,0.023854939682539694,0.352296
6693,-0.006199999999999999,0.04052,-0.068,0.0506,0.0624,0.025854939682539695,0.350306
6694,-0.007253399999999999,0.03996,-0.072,0.048100000000000004,0.0599,0.026454939682539695,0.34983000000000003
6695,-0.004455399999999999,0.04046,-0.066,0.05460000000000001,0.0664,0.028184106349206362,0.357194
6696,-0.004050799999999999,0.04122000000000001,-0.066,0.05560000000000001,0.0664,0.028559106349206363,0.360054
6697,-0.004199399999999999,0.04192,-0.068,0.05460000000000001,0.0654,0.026975773015873027,0.358488
6698,-0.0023331999999999997,0.04152,-0.066,0.054700000000000006,0.0655,0.027225773015873027,0.356874
6699,-0.0029251999999999993,0.04086,-0.066,0.054700000000000006,0.0655,0.023475773015873027,0.356178
6700,-0.0015245999999999994,0.04066,-0.066,0.054700000000000006,0.0655,0.02430910634920636,0.363274
6701,-0.0015245999999999994,0.04056,-0.066,0.054200000000000005,0.065,0.027704939682539696,0.35986599999999996
6702,-0.0003807999999999996,0.04046,-0.064,0.0569,0.06769999999999998,0.028421606349206364,0.361276
6703,-0.0003807999999999997,0.04018,-0.062,0.0578,0.0686,0.028442439682539695,0.363266
6704,0.002167,0.039540000000000006,-0.054,0.0628,0.0736,0.03054065396825398,0.361854
6705,0.0036118,0.039380000000000005,-0.052,0.06130000000000001,0.07210000000000001,0.032296606349206364,0.36084599999999994
6706,0.0021058000000000006,0.038380000000000004,-0.054,0.06060000000000001,0.0714,0.033109106349206364,0.358452
6707,0.0021058000000000006,0.03882,-0.054,0.059,0.06980000000000001,0.0320674396825397,0.36111
6708,0.0011160000000000002,0.03822,-0.054,0.0605,0.06930000000000001,0.0320674396825397,0.361522
6709,0.0011160000000000002,0.03822,-0.054,0.0605,0.06930000000000001,0.0313174396825397,0.36195
6710,0.0002352000000000003,0.037360000000000004,-0.056,0.0582,0.067,0.028338273015873033,0.36136599999999997
6711,-0.0008493999999999997,0.036660000000000005,-0.058,0.057300000000000004,0.0661,0.026643828571428586,0.36109399999999997
6712,-0.0008493999999999997,0.036860000000000004,-0.056,0.0558,0.0646,0.026393828571428586,0.36153599999999997
6713,-0.0020461999999999998,0.035300000000000005,-0.058,0.05380000000000001,0.0626,0.025393828571428585,0.36291799999999996
6714,-0.0028097999999999995,0.0351,-0.058,0.05280000000000001,0.0616,0.025660495238095254,0.362074
6715,-0.0010719999999999996,0.03478,-0.054,0.055900000000000005,0.06470000000000001,0.023972995238095256,0.36198
6716,-0.0019569999999999995,0.03338,-0.054,0.055400000000000005,0.06420000000000001,0.024097995238095256,0.361722
6717,-0.0011531999999999996,0.0333,-0.054,0.055900000000000005,0.06470000000000001,0.025218828571428584,0.36593200000000004
6718,-0.0016057999999999997,0.033100000000000004,-0.056,0.055900000000000005,0.06470000000000001,0.02390216190476192,0.36557999999999996
6719,-0.002627,0.033400000000000006,-0.058,0.054700000000000006,0.0635,0.02733966190476192,0.370668
6720,-0.003361,0.0333,-0.058,0.0582,0.065,0.029152161904761918,0.370738
6721,-0.0036169999999999996,0.0333,-0.06,0.0577,0.0645,0.03052716190476192,0.3762
6722,-0.0036169999999999996,0.0333,-0.06,0.0577,0.0645,0.031527161904761916,0.37816200000000005
6723,-0.0020687999999999995,0.0333,-0.062,0.053500000000000006,0.060300000000000006,0.03102716190476192,0.37520800000000004
6724,-0.0031533999999999993,0.034300000000000004,-0.062,0.052500000000000005,0.059300000000000005,0.029527161904761918,0.376956
6725,-0.005041799999999999,0.03540000000000001,-0.068,0.046000000000000006,0.05280000000000001,0.029902161904761918,0.37286
6726,-0.0038101999999999997,0.03440000000000001,-0.058,0.054700000000000006,0.0615,0.03105841190476192,0.376566
6727,-0.0039134,0.0346,-0.06,0.053700000000000005,0.0605,0.03105841190476192,0.37541
6728,-0.0035088,0.034440000000000005,-0.062,0.0515,0.0603,0.02779174523809525,0.37299400000000005
6729,-0.0035088,0.034440000000000005,-0.062,0.0515,0.0603,0.027208411904761916,0.371108
6730,-0.0035088,0.03374,-0.062,0.0515,0.0603,0.024833411904761918,0.368546
6731,-0.0025315999999999997,0.03404,-0.062,0.0531,0.0619,0.02313817380952382,0.36698400000000003
6732,-0.0017277999999999998,0.03428,-0.06,0.054400000000000004,0.0632,0.021988173809523823,0.365848
6733,-0.0017277999999999998,0.03428,-0.06,0.054400000000000004,0.0632,0.021988173809523823,0.36703199999999997
6734,-0.0017277999999999998,0.03428,-0.06,0.054400000000000004,0.0632,0.022988173809523824,0.37128999999999995
6735,-0.0017277999999999998,0.0346,-0.062,0.05380000000000001,0.0626,0.022238173809523823,0.37433
6736,-0.0005839999999999998,0.0362,-0.064,0.05380000000000001,0.06259999999999999,0.02302984047619049,0.37137800000000004
6737,0.0009594000000000003,0.03626000000000001,-0.06,0.0548,0.06359999999999999,0.02390484047619049,0.37185799999999997
6738,0.0009042000000000003,0.03626000000000001,-0.058,0.05550000000000001,0.0643,0.024279840476190494,0.368614
6739,0.0014824000000000005,0.03526000000000001,-0.054,0.05840000000000001,0.06719999999999998,0.02334650714285716,0.36809800000000004
6740,0.0017384000000000004,0.03526000000000001,-0.052,0.055900000000000005,0.0647,0.02190900714285716,0.36947399999999997
6741,0.0033060000000000008,0.035120000000000005,-0.05,0.05750000000000001,0.0663,0.021834492857142875,0.37117199999999995
6742,0.002464200000000001,0.03414000000000001,-0.052,0.05600000000000001,0.0648,0.022767826190476206,0.369758
6743,0.004089400000000001,0.03540000000000001,-0.048,0.05850000000000001,0.0673,0.023955326190476207,0.371896
6744,0.005543200000000001,0.036,-0.046,0.059500000000000004,0.0683,0.026098183333333348,0.365968
6745,0.005543200000000001,0.036,-0.046,0.058300000000000005,0.0671,0.02399818333333335,0.360382
6746,0.006347,0.037,-0.044,0.059800000000000006,0.06860000000000001,0.026373183333333352,0.363028
6747,0.0065980000000000006,0.0364,-0.042,0.06210000000000001,0.07089999999999999,0.02599818333333335,0.36493000000000003
6748,0.0073718,0.037160000000000006,-0.038,0.0651,0.0739,0.0263880642857143,0.37061400000000005
6749,0.007678000000000001,0.03696,-0.04,0.0646,0.07139999999999999,0.023471397619047638,0.37374
6750,0.0084004,0.03696,-0.04,0.0661,0.07289999999999999,0.022846397619047637,0.37181000000000003
6751,0.0100256,0.0375,-0.036,0.06810000000000001,0.0749,0.0238130642857143,0.375976
6752,0.0103814,0.036300000000000006,-0.038,0.06760000000000001,0.0744,0.022833897619047635,0.376944
6753,0.0082034,0.03560000000000001,-0.042,0.0646,0.07139999999999999,0.021208897619047637,0.3737039999999999
6754,0.009433400000000002,0.037000000000000005,-0.038,0.06860000000000001,0.0754,0.022640445238095257,0.37574799999999997
6755,0.009634199999999999,0.038060000000000004,-0.042,0.06760000000000001,0.07339999999999999,0.023390445238095258,0.377822
6756,0.008951800000000001,0.03814,-0.04,0.0697,0.0755,0.025390445238095256,0.37867399999999996
6757,0.007998400000000003,0.03756,-0.04,0.0692,0.075,0.02376544523809526,0.37844800000000006
6758,0.009406000000000001,0.03792,-0.044,0.0674,0.07319999999999999,0.023477945238095255,0.375232
6759,0.009406000000000001,0.03796,-0.044,0.0669,0.07269999999999999,0.023394611904761924,0.371544
6760,0.0084182,0.03796,-0.046,0.0654,0.07119999999999999,0.024040445238095256,0.37016999999999994
6761,0.0073514,0.03796,-0.046,0.0674,0.07319999999999999,0.024040445238095256,0.368544
6762,0.0084048,0.03796,-0.046,0.0684,0.07419999999999999,0.02719044523809526,0.37008399999999997
6763,0.0086214,0.03794,-0.044,0.07010000000000001,0.0759,0.02833627857142859,0.37495
6764,0.009538999999999999,0.03826,-0.042,0.07280000000000002,0.07859999999999999,0.02739877857142859,0.38003
6765,0.009538999999999999,0.03876,-0.034,0.0758,0.08159999999999999,0.02764877857142859,0.38462799999999997
6766,0.0098452,0.03876,-0.034,0.07730000000000001,0.0831,0.02677377857142859,0.38907800000000003
6767,0.0098452,0.03826,-0.036,0.07780000000000001,0.0836,0.02687794523809526,0.38759000000000005
6768,0.0090034,0.03832,-0.036,0.0771,0.08289999999999999,0.024419611904761926,0.3887
6769,0.0098842,0.039920000000000004,-0.034,0.0787,0.0845,0.025794611904761927,0.388996
6770,0.0106478,0.039920000000000004,-0.034,0.07970000000000001,0.0855,0.025002945238095257,0.389964
6771,0.0106478,0.040420000000000005,-0.032,0.0829,0.0887,0.02527377857142859,0.386894
6772,0.0100558,0.04072,-0.032,0.0829,0.0887,0.024773778571428588,0.384346
6773,0.0126724,0.04086,-0.03,0.08050000000000002,0.0863,0.024315445238095257,0.37935599999999997
6774,0.0147878,0.04226,-0.026,0.08460000000000001,0.09040000000000001,0.024315445238095257,0.381062
6775,0.0153534,0.0416,-0.026,0.08560000000000001,0.08940000000000001,0.02514877857142859,0.381092
6776,0.0153534,0.0416,-0.03,0.08300000000000002,0.0868,0.02402377857142859,0.37975200000000003
6777,0.0153534,0.0416,-0.03,0.08300000000000002,0.0868,0.022157111904761922,0.378438
6778,0.0139718,0.040440000000000004,-0.032,0.08230000000000001,0.0861,0.022276159523809548,0.374078
6779,0.013090999999999998,0.03984,-0.034,0.08130000000000001,0.0851,0.02144282619047621,0.37111199999999994
6780,0.0116118,0.03978,-0.038,0.07690000000000001,0.08070000000000001,0.020692826190476212,0.370296
6781,0.011005000000000001,0.038540000000000005,-0.042,0.0747,0.0785,0.022401159523809545,0.37174599999999997
6782,0.0093418,0.03780000000000001,-0.046,0.0707,0.0745,0.020526159523809543,0.369882
6783,0.009085800000000002,0.03746,-0.048,0.0692,0.073,0.019776159523809542,0.36769399999999997
6784,0.0091622,0.03724,-0.05,0.06670000000000001,0.0705,0.018026159523809544,0.36315
6785,0.0081228,0.03758,-0.05,0.06520000000000001,0.069,0.018026159523809544,0.36039799999999994
6786,0.0068076,0.03778000000000001,-0.05,0.0646,0.06839999999999999,0.018526159523809545,0.36179600000000006
6787,0.0049202,0.03778000000000001,-0.054,0.0615,0.0653,0.017064959523809545,0.35744
6788,0.004384600000000001,0.03544,-0.056,0.0605,0.0643,0.015689959523809544,0.357002
6789,0.0030436,0.0351,-0.058,0.0603,0.0641,0.017439959523809546,0.36014
6790,0.004484,0.035100000000000006,-0.056,0.060399999999999995,0.06420000000000001,0.018189959523809546,0.3628
6791,0.0037203999999999996,0.034600000000000006,-0.058,0.0589,0.0627,0.017189959523809546,0.361812
6792,0.004125,0.034600000000000006,-0.058,0.0579,0.061700000000000005,0.016439959523809545,0.36194600000000005
6793,0.0027244,0.034800000000000005,-0.058,0.0567,0.0605,0.015539959523809543,0.36097199999999996
6794,0.0027244,0.0348,-0.058,0.05550000000000001,0.0593,0.015539959523809545,0.363798
6795,0.0021176000000000003,0.0348,-0.064,0.052500000000000005,0.056299999999999996,0.017331626190476207,0.36041600000000007
6796,0.0005136,0.0339,-0.07,0.0471,0.05090000000000001,0.015331626190476209,0.360216
6797,-7.839999999999991e-05,0.0339,-0.068,0.0459,0.0497,0.014481626190476209,0.360526
